airline,origin,destination,dep_time,stops,duration,price,is_red_eye,seats_left
EV,LGA,ROC,15:00,0,1.62,328,0,27
DL,MSP,PHX,14:00,0,3.37,223,0,11
WN,DEN,AUS,15:00,0,2.0,141,0,8
WN,PHX,SNA,14:00,0,1.25,265,0,18
OO,ORD,MKE,10:00,0,0.8,412,0,24
DL,SEA,ANC,11:00,0,3.63,165,0,15
WN,ISP,MCO,13:00,0,3.0,371,0,24
AA,DFW,ATL,19:00,0,1.9,481,0,8
UA,SAN,ORD,22:00,0,4.12,188,1,26
MQ,GJT,DFW,07:00,0,2.42,126,0,13
AA,DFW,DCA,14:00,0,2.68,490,0,12
WN,DAL,MDW,17:00,0,2.17,258,0,18
EV,EWR,SAV,10:00,0,2.3,341,0,11
UA,HNL,LAX,12:00,0,5.45,233,0,14
US,BOS,PHX,09:00,0,5.98,307,0,7
EV,TUS,IAH,11:00,0,2.42,574,0,29
EV,DSM,EWR,06:00,0,2.58,360,0,8
AA,MIA,LGA,07:00,0,2.92,564,0,13
DL,MSN,DTW,16:00,0,1.38,224,0,7
UA,DEN,SFO,14:00,0,2.78,502,0,9
EV,IAH,MEM,07:00,0,1.5,116,0,22
DL,DAB,ATL,14:00,0,1.53,577,0,6
EV,ATL,AVL,17:00,0,0.87,207,0,15
US,PHL,CLT,19:00,0,1.72,499,0,14
EV,IAH,DAL,21:00,0,1.05,360,1,18
OO,MSP,BNA,19:00,0,2.22,275,0,29
UA,IAH,EWR,19:00,0,3.33,273,0,6
WN,PHX,MDW,06:00,0,3.25,564,0,29
WN,BNA,LAS,07:00,0,4.33,191,0,21
DL,BWI,ATL,13:00,0,2.03,526,0,19
WN,MDW,LGA,07:00,0,2.08,517,0,29
EV,SGF,ATL,13:00,0,1.72,528,0,20
F9,IAD,MSP,06:00,0,2.75,110,0,10
AS,LAS,SEA,07:00,0,2.58,193,0,13
OO,ASE,DEN,13:00,0,0.9,380,0,12
B6,SEA,BOS,22:00,0,5.1,467,1,23
WN,HOU,ABQ,20:00,0,2.25,246,0,19
AA,DFW,PSP,17:00,0,3.08,575,0,7
DL,MCO,ATL,16:00,0,1.68,134,0,13
OO,SFO,EUG,19:00,0,1.55,123,0,13
OO,GEG,SLC,16:00,0,1.72,210,0,7
F9,ATL,CLE,14:00,0,1.83,254,0,22
NK,MSP,LAS,22:00,0,3.42,139,1,17
AS,SNA,SEA,08:00,0,2.92,219,0,27
EV,IAH,MEM,07:00,0,1.5,541,0,10
WN,DEN,SLC,06:00,0,1.5,429,0,29
DL,LAS,SLC,14:00,0,1.33,402,0,23
WN,LAS,ONT,16:00,0,0.92,357,0,23
MQ,ORD,XNA,15:00,0,1.73,135,0,11
DL,DTW,EWR,10:00,0,1.8,334,0,5
MQ,MSN,ORD,05:00,0,0.92,386,1,13
MQ,BMI,DFW,07:00,0,2.42,536,0,25
AA,DEN,DFW,17:00,0,1.93,387,0,11
UA,EWR,SFO,15:00,0,6.47,186,0,20
DL,PDX,JFK,06:00,0,5.25,363,0,6
WN,HOU,BNA,09:00,0,1.75,364,0,10
WN,SJC,LAX,17:00,0,1.08,542,0,26
B6,SJU,BDL,04:00,0,4.02,348,1,5
WN,ELP,PHX,19:00,0,1.33,230,0,24
UA,OGG,ORD,17:00,0,7.97,482,0,28
MQ,JLN,DFW,06:00,0,1.33,159,0,16
EV,EWR,MCI,20:00,0,3.47,94,0,17
EV,BTV,DTW,08:00,0,2.2,563,0,19
UA,ORD,SMF,20:00,0,4.6,195,0,11
DL,SEA,JFK,07:00,0,5.17,403,0,15
DL,JAX,ATL,17:00,0,1.4,523,0,6
WN,PHX,BNA,11:00,0,3.17,179,0,7
WN,SEA,DEN,12:00,0,2.5,555,0,12
OO,LAX,MRY,16:00,0,1.08,108,0,7
NK,DEN,IAH,15:00,0,2.32,114,0,25
EV,PHF,ATL,06:00,0,1.95,411,0,25
WN,ROC,MDW,19:00,0,2.08,482,0,10
B6,LGA,TPA,15:00,0,3.27,269,0,26
OO,MRY,PHX,16:00,0,1.85,290,0,14
AA,DFW,MIA,12:00,0,2.65,107,0,29
DL,ATL,RDU,09:00,0,1.38,589,0,17
DL,FAY,ATL,06:00,0,1.58,502,0,18
US,CLT,BWI,16:00,0,1.4,207,0,12
UA,SFO,ORD,13:00,0,4.17,163,0,14
AA,SAN,DFW,17:00,0,2.83,267,0,20
UA,BQN,EWR,02:00,0,4.0,475,1,14
OO,TUS,SLC,08:00,0,1.95,500,0,26
EV,LFT,IAH,05:00,0,1.0,143,1,19
AA,MIA,MCO,14:00,0,1.1,129,0,17
B6,LGB,SEA,14:00,0,2.72,281,0,9
OO,TUL,ORD,18:00,0,1.97,146,0,25
AS,SFO,SEA,19:00,0,2.03,275,0,5
UA,DTW,IAH,08:00,0,3.27,227,0,8
AS,PDX,LAX,09:00,0,2.42,383,0,11
OO,COS,LAX,07:00,0,2.77,547,0,19
EV,BDL,IAD,05:00,0,1.47,95,1,21
EV,IAH,CRW,12:00,0,2.35,324,0,23
F9,DEN,RSW,23:00,0,3.43,211,1,6
AA,LAX,JFK,13:00,0,5.42,418,0,13
WN,BOS,HOU,17:00,0,4.75,330,0,19
AA,DFW,SFO,16:00,0,3.75,191,0,18
EV,IAH,HOB,18:00,0,1.73,590,0,27
AA,TUS,DFW,08:00,0,2.15,426,0,23
OO,COS,SLC,17:00,0,1.73,97,0,28
WN,DAL,DCA,12:00,0,2.75,120,0,23
US,BOS,DCA,07:00,0,1.77,529,0,22
DL,MSP,SLC,17:00,0,2.92,517,0,18
US,PHX,SFO,21:00,0,2.1,384,1,7
EV,BMI,ATL,06:00,0,1.58,158,0,14
DL,SLC,STL,09:00,0,2.82,555,0,28
NK,MSY,ORD,18:00,0,2.3,541,0,24
US,CLT,IND,09:00,0,1.73,264,0,20
UA,LIH,SFO,14:00,0,5.13,335,0,18
UA,ORD,ALB,18:00,0,1.92,307,0,10
EV,ORD,GRR,14:00,0,0.92,480,0,13
WN,ATL,MDW,10:00,0,2.08,328,0,17
MQ,AZO,ORD,06:00,0,1.15,557,0,11
WN,MDW,LAS,13:00,0,4.08,211,0,24
MQ,DFW,LEX,20:00,0,2.05,130,0,12
WN,MDW,BHM,13:00,0,1.67,144,0,29
HA,HNL,KOA,13:00,0,0.73,308,0,26
UA,LGA,ORD,07:00,0,2.65,491,0,29
US,LAS,PHX,06:00,0,1.18,441,0,5
AA,EGE,LAX,18:00,0,2.18,391,0,19
EV,ILM,ATL,17:00,0,1.57,510,0,18
WN,CHS,BWI,12:00,0,1.5,596,0,28
MQ,DFW,LAW,16:00,0,0.78,405,0,16
OO,ASE,DEN,15:00,0,0.9,326,0,5
OO,DEN,MFR,11:00,0,2.88,475,0,11
AA,PHL,DFW,06:00,0,3.98,438,0,8
AA,SAT,DFW,18:00,0,1.15,557,0,9
AA,SNA,DFW,17:00,0,2.73,428,0,24
B6,BOS,JFK,14:00,0,1.27,353,0,26
WN,MDW,LAX,08:00,0,4.67,504,0,11
DL,IND,MSP,07:00,0,2.17,239,0,13
WN,MDW,FLL,19:00,0,3.0,377,0,14
AA,JFK,BOS,07:00,0,1.17,199,0,23
EV,LGA,SAV,13:00,0,2.45,159,0,27
MQ,DFW,CRP,16:00,0,1.22,425,0,15
EV,ABY,ATL,11:00,0,0.97,123,0,19
DL,RSW,DTW,15:00,0,2.88,322,0,19
OO,TUS,SFO,17:00,0,2.33,468,0,23
WN,ROC,MCO,12:00,0,2.92,299,0,9
WN,ONT,OAK,12:00,0,1.25,218,0,17
B6,JFK,ROC,22:00,0,1.28,197,1,12
AA,MIA,LGA,11:00,0,2.95,594,0,26
DL,BOS,DTW,10:00,0,2.32,210,0,6
EV,CLE,DCA,08:00,0,1.38,242,0,14
OO,DCA,ORD,06:00,0,2.23,550,0,21
AA,MIA,SEA,19:00,0,6.83,420,0,24
US,PHX,MCO,09:00,0,4.12,394,0,29
UA,DEN,IAH,12:00,0,2.32,522,0,8
WN,OAK,LAX,13:00,0,1.25,495,0,11
WN,BUF,MCO,12:00,0,2.75,360,0,24
MQ,ORD,STL,14:00,0,1.22,196,0,20
DL,ATL,LFT,21:00,0,1.8,503,1,12
MQ,TUL,ORD,14:00,0,1.97,145,0,22
WN,PHX,SAN,17:00,0,1.17,522,0,10
WN,DCA,MSY,09:00,0,3.08,403,0,21
AA,AUS,DFW,09:00,0,1.17,370,0,28
UA,DEN,EWR,17:00,0,3.55,303,0,10
DL,MCI,ATL,16:00,0,1.95,242,0,29
MQ,ORD,FWA,12:00,0,0.8,234,0,13
MQ,CMH,LGA,14:00,0,1.75,594,0,17
EV,ORD,HPN,07:00,0,2.07,154,0,15
UA,MCO,EWR,15:00,0,2.72,473,0,20
AA,DFW,FLL,12:00,0,2.67,588,0,16
EV,DCA,EWR,21:00,0,1.13,520,1,26
AA,DFW,MIA,20:00,0,2.6,474,0,27
EV,ATL,BTR,21:00,0,1.6,264,1,15
MQ,CHA,DFW,12:00,0,2.48,433,0,7
WN,PDX,DEN,15:00,0,2.42,399,0,18
WN,SAN,OAK,18:00,0,1.5,310,0,10
WN,ROC,MDW,06:00,0,2.17,449,0,17
WN,ABQ,PHX,06:00,0,1.33,234,0,23
EV,MAF,IAH,16:00,0,1.42,378,0,9
DL,ATL,PBI,13:00,0,1.82,151,0,23
US,SJU,PHL,18:00,0,4.02,420,0,24
EV,XNA,ORD,15:00,0,1.83,419,0,24
EV,SDF,EWR,19:00,0,1.97,214,0,8
AA,MIA,DCA,18:00,0,2.62,493,0,11
AA,SAT,DFW,08:00,0,1.17,181,0,13
UA,IAD,MCO,08:00,0,2.32,415,0,22
EV,ATL,MLI,09:00,0,1.97,128,0,23
OO,SLC,SNA,08:00,0,2.1,368,0,19
DL,BOS,LGA,16:00,0,1.32,550,0,10
DL,ATL,MIA,19:00,0,1.93,169,0,20
AA,BOS,DFW,05:00,0,4.58,323,1,20
OO,DEN,GCC,19:00,0,1.65,360,0,29
DL,FAR,MSP,05:00,0,1.27,596,1,17
B6,PBI,BOS,19:00,0,2.92,434,0,28
US,DEN,CLT,10:00,0,3.1,210,0,25
AA,JFK,ORD,17:00,0,3.0,218,0,27
EV,ORD,ATW,09:00,0,0.93,560,0,7
WN,MCO,MKE,21:00,0,3.0,95,1,27
WN,PHX,OAK,15:00,0,2.0,536,0,22
DL,EWR,ATL,09:00,0,2.73,213,0,5
OO,ORD,DTW,19:00,0,1.32,235,0,8
WN,SMF,ONT,06:00,0,1.33,259,0,7
OO,IAH,MFE,10:00,0,1.3,318,0,13
DL,LAS,MSP,11:00,0,3.17,189,0,12
UA,KOA,SFO,22:00,0,5.17,471,1,5
AS,SEA,SAN,11:00,0,2.58,163,0,24
WN,OAK,LAS,10:00,0,1.42,245,0,28
OO,LAX,SMF,16:00,0,1.42,158,0,5
MQ,CMH,ORD,10:00,0,1.58,405,0,11
WN,DEN,RDU,18:00,0,3.08,545,0,13
AA,ATL,DFW,16:00,0,2.5,433,0,21
OO,BOI,SAN,18:00,0,2.17,177,0,5
AA,LAX,BNA,23:00,0,3.75,456,1,8
OO,PHX,BFL,20:00,0,1.45,110,0,18
US,CLT,FLL,14:00,0,1.98,199,0,6
DL,DTW,DCA,12:00,0,1.63,433,0,27
UA,SFO,LAX,10:00,0,1.57,199,0,5
OO,SMF,LAX,19:00,0,1.42,108,0,20
DL,ATL,DEN,18:00,0,3.57,231,0,7
UA,ORD,MCO,09:00,0,2.65,261,0,5
DL,ATL,CMH,12:00,0,1.55,322,0,27
AA,DFW,ATL,07:00,0,2.0,282,0,25
EV,LEX,ORD,06:00,0,1.5,326,0,11
AA,DFW,LAS,12:00,0,3.08,410,0,7
HA,HNL,ITO,05:00,0,0.82,293,1,16
WN,PHX,DAL,06:00,0,2.17,402,0,29
AA,ORD,LAS,13:00,0,3.98,489,0,6
DL,ECP,ATL,14:00,0,1.22,145,0,6
OO,DEN,SLC,13:00,0,1.5,253,0,18
UA,ORD,MSY,17:00,0,2.4,497,0,13
US,CLT,TPA,11:00,0,1.78,536,0,15
B6,JFK,SFO,07:00,0,6.7,403,0,11
AS,SEA,LAX,07:00,0,2.75,274,0,29
DL,MSP,BOS,13:00,0,2.7,370,0,29
AA,LGA,ORD,10:00,0,2.78,338,0,7
WN,BNA,DEN,06:00,0,3.0,258,0,25
NK,DTW,LAS,19:00,0,4.45,442,0,9
NK,IAH,MSY,18:00,0,1.0,106,0,12
EV,ABE,ATL,16:00,0,2.33,468,0,17
US,BDL,CLT,08:00,0,2.25,534,0,13
EV,GPT,IAH,06:00,0,1.45,371,0,23
WN,OAK,SAN,06:00,0,1.5,381,0,29
NK,DFW,PHL,16:00,0,2.98,108,0,22
WN,OAK,BUR,15:00,0,1.08,156,0,10
EV,ATL,ABY,20:00,0,0.85,261,0,18
US,CLT,TPA,13:00,0,1.65,389,0,25
EV,EWR,BNA,07:00,0,2.58,91,0,20
DL,FAR,MSP,07:00,0,1.35,462,0,21
WN,LAS,TUS,13:00,0,1.25,593,0,16
EV,STL,EWR,15:00,0,2.37,582,0,13
EV,MSP,BDL,10:00,0,2.7,372,0,25
DL,MCO,DTW,10:00,0,2.65,131,0,15
MQ,ORD,FWA,21:00,0,0.8,144,1,14
MQ,MIA,EYW,13:00,0,0.82,304,0,7
OO,COS,DEN,08:00,0,0.9,374,0,10
DL,ATL,ORD,10:00,0,2.17,97,0,24
B6,DCA,CHS,12:00,0,1.72,587,0,5
EV,IAH,MAF,15:00,0,1.53,341,0,24
MQ,DFW,GRK,22:00,0,0.73,575,1,6
WN,STL,LGA,19:00,0,2.33,150,0,23
OO,DEN,CPR,11:00,0,1.07,546,0,5
AA,DCA,DFW,07:00,0,3.58,304,0,12
DL,RSW,DTW,11:00,0,2.9,188,0,15
EV,RAP,ATL,06:00,0,2.98,125,0,26
UA,HNL,EWR,21:00,0,9.65,340,1,9
EV,DAL,IAH,15:00,0,1.15,404,0,8
AA,DFW,ABQ,18:00,0,1.83,282,0,9
WN,LBB,AUS,07:00,0,1.17,446,0,11
EV,IAH,DAL,09:00,0,1.15,501,0,27
B6,RDU,JFK,08:00,0,1.45,305,0,14
EV,MOB,ATL,13:00,0,1.18,242,0,9
B6,HPN,FLL,15:00,0,3.17,235,0,24
B6,BOS,STT,10:00,0,4.0,317,0,22
DL,MSP,OMA,19:00,0,1.3,208,0,23
AS,GEG,SEA,06:00,0,1.25,540,0,17
WN,PDX,SJC,11:00,0,1.75,104,0,13
DL,ATL,LAX,15:00,0,5.13,191,0,24
WN,DAL,MCO,13:00,0,2.42,532,0,14
WN,BHM,MDW,18:00,0,1.92,481,0,14
WN,DEN,PHX,21:00,0,1.92,142,1,16
UA,SFO,ORD,06:00,0,4.23,538,0,22
AS,AUS,SEA,18:00,0,4.5,227,0,23
DL,SLC,LAX,13:00,0,1.9,255,0,28
WN,SAN,HOU,12:00,0,2.92,334,0,17
WN,MDW,LAS,09:00,0,4.25,221,0,11
WN,LAS,OKC,10:00,0,2.33,242,0,22
OO,DEN,FSD,14:00,0,1.53,106,0,16
MQ,CVG,ORD,08:00,0,1.5,243,0,12
AA,MIA,SEA,21:00,0,6.83,89,1,19
UA,MCO,EWR,21:00,0,2.62,272,1,22
UA,MCO,IAH,08:00,0,2.58,488,0,6
OO,ORD,TVC,08:00,0,1.08,118,0,24
WN,SEA,SJC,06:00,0,2.17,597,0,14
DL,ORF,ATL,09:00,0,1.95,456,0,15
B6,BOS,EWR,09:00,0,1.33,413,0,12
WN,BNA,RDU,08:00,0,1.42,287,0,26
OO,SFO,EUG,13:00,0,1.62,212,0,22
OO,PDX,SLC,09:00,0,1.83,302,0,12
UA,ORD,EWR,07:00,0,2.1,450,0,25
MQ,IND,ORD,10:00,0,1.15,174,0,7
WN,STL,DAL,18:00,0,1.75,156,0,27
B6,LAX,JFK,12:00,0,5.28,180,0,25
OO,PLN,DTW,06:00,0,1.33,517,0,16
B6,EWR,MCO,14:00,0,2.85,155,0,24
WN,MKE,FLL,06:00,0,3.42,555,0,9
DL,MOB,ATL,06:00,0,1.13,320,0,9
WN,BWI,FLL,19:00,0,2.58,210,0,10
US,OAK,PHX,06:00,0,1.93,520,0,8
AA,MCO,JFK,18:00,0,2.57,318,0,5
DL,GPT,ATL,06:00,0,1.35,459,0,24
B6,SJU,MCO,19:00,0,3.08,364,0,6
VX,SFO,PSP,17:00,0,1.33,168,0,8
DL,SEA,ATL,14:00,0,4.65,246,0,29
EV,BNA,EWR,15:00,0,2.2,134,0,16
US,MCO,CLT,17:00,0,1.65,410,0,8
US,TPA,MIA,17:00,0,1.03,303,0,13
WN,CHS,HOU,06:00,0,2.92,259,0,28
WN,HOU,LAS,14:00,0,3.33,576,0,20
US,CLT,DEN,20:00,0,3.73,535,0,21
OO,ORD,MCI,08:00,0,1.63,165,0,23
WN,MEM,TPA,09:00,0,1.75,415,0,19
F9,MDW,DEN,18:00,0,2.63,367,0,7
WN,DAL,LAX,15:00,0,3.5,586,0,10
MQ,DFW,LIT,07:00,0,1.13,424,0,8
VX,PSP,SFO,19:00,0,1.5,179,0,6
UA,BOS,SFO,15:00,0,6.77,370,0,10
OO,SLC,OMA,14:00,0,2.18,376,0,29
DL,MSP,LGA,13:00,0,2.68,407,0,22
WN,BNA,LGA,16:00,0,2.0,562,0,14
DL,SFO,ATL,11:00,0,4.57,167,0,8
OO,CLD,LAX,13:00,0,0.72,531,0,10
B6,PSE,MCO,02:00,0,3.08,339,1,25
EV,EWR,IND,05:00,0,2.37,257,1,8
OO,MFR,SFO,14:00,0,1.28,277,0,11
US,PHL,IND,17:00,0,2.02,591,0,28
WN,TPA,CMH,10:00,0,2.25,544,0,13
WN,SFO,SAN,15:00,0,1.5,331,0,20
AA,DFW,ORD,11:00,0,2.17,201,0,5
UA,EWR,PBI,11:00,0,2.98,541,0,29
OO,DEN,COS,20:00,0,0.62,351,0,13
OO,GCC,DEN,13:00,0,1.6,408,0,28
MQ,GRR,ORD,19:00,0,1.33,238,0,17
F9,SAN,DEN,10:00,0,2.23,198,0,29
OO,GJT,DEN,18:00,0,1.12,148,0,21
WN,ABQ,LAS,19:00,0,1.5,459,0,20
EV,DCA,EWR,07:00,0,1.15,440,0,5
EV,GRR,MSP,18:00,0,1.55,318,0,18
OO,SLC,GEG,08:00,0,1.92,485,0,18
OO,LAX,EUG,10:00,0,2.2,137,0,7
WN,PHL,PBI,14:00,0,2.92,498,0,11
WN,AUS,DAL,07:00,0,1.0,582,0,26
MQ,ORD,MSN,18:00,0,0.88,588,0,6
UA,SEA,IAD,13:00,0,4.9,105,0,6
WN,ATL,IND,09:00,0,1.58,254,0,20
EV,ATL,AVL,22:00,0,0.87,170,1,16
DL,DTW,BOS,17:00,0,1.83,483,0,12
WN,DCA,HOU,19:00,0,3.67,135,0,16
OO,CID,MSP,12:00,0,1.13,241,0,22
DL,SJU,JFK,14:00,0,4.15,342,0,26
AS,SEA,LAS,09:00,0,2.28,351,0,16
MQ,DFW,MHK,09:00,0,1.4,387,0,23
US,ATL,PHL,06:00,0,1.93,508,0,9
WN,LAX,ELP,11:00,0,1.75,548,0,10
NK,ATL,DFW,11:00,0,2.47,586,0,6
DL,ATL,CLT,18:00,0,1.17,239,0,17
EV,DTW,ABE,15:00,0,1.43,323,0,8
OO,IAH,DFW,19:00,0,1.28,463,0,7
WN,MDW,MHT,21:00,0,2.0,432,1,6
UA,JFK,SFO,12:00,0,6.67,587,0,7
AA,BNA,DFW,07:00,0,2.25,276,0,15
WN,MCI,DAL,20:00,0,1.5,424,0,7
AA,BHM,DFW,06:00,0,2.25,295,0,14
WN,LAS,SJC,08:00,0,1.42,480,0,15
WN,MDW,MHT,21:00,0,2.0,360,1,5
US,DTW,PHX,07:00,0,4.62,284,0,10
OO,SGU,DEN,13:00,0,1.63,572,0,22
WN,STL,MCI,16:00,0,1.0,329,0,8
B6,DCA,MCO,14:00,0,2.43,324,0,22
UA,SFO,IAD,08:00,0,4.98,267,0,8
AS,ORD,PDX,17:00,0,4.83,411,0,28
B6,RSW,BOS,06:00,0,2.97,406,0,12
DL,LAX,HNL,17:00,0,5.9,149,0,10
MQ,DFW,TYS,16:00,0,1.95,596,0,9
US,PHX,RNO,21:00,0,1.9,223,1,23
MQ,MAF,DFW,10:00,0,1.17,532,0,8
OO,PHX,SFO,18:00,0,2.17,373,0,6
DL,LAS,DTW,06:00,0,3.88,106,0,10
OO,MAF,DEN,06:00,0,1.9,179,0,29
EV,ATL,AVL,09:00,0,0.87,477,0,8
UA,SFO,MCO,09:00,0,5.05,246,0,21
WN,DEN,TUL,09:00,0,1.5,172,0,28
DL,MEM,MSP,16:00,0,2.2,114,0,18
DL,BOS,LGA,20:00,0,1.32,463,0,19
AA,FAT,DFW,06:00,0,3.18,519,0,24
OO,DTW,CIU,12:00,0,1.27,297,0,17
EV,HSV,IAH,06:00,0,2.03,486,0,29
EV,IAH,HOB,10:00,0,1.7,588,0,8
WN,DEN,MSP,19:00,0,1.92,219,0,29
EV,IAH,STL,07:00,0,1.98,132,0,21
UA,LAS,IAH,15:00,0,3.03,556,0,26
AA,DFW,FLL,12:00,0,2.63,392,0,5
DL,ATL,RIC,17:00,0,1.5,222,0,19
EV,ORF,DTW,11:00,0,2.05,391,0,17
HA,ITO,HNL,20:00,0,0.82,419,0,9
US,BOS,DCA,06:00,0,1.68,553,0,16
UA,ORD,DTW,21:00,0,1.3,269,1,10
AA,LAX,JFK,08:00,0,5.57,378,0,28
OO,ISN,MSP,12:00,0,1.92,398,0,13
MQ,XNA,ORD,07:00,0,1.92,436,0,5
EV,CHS,IAD,19:00,0,1.48,556,0,21
WN,FLL,SJU,11:00,0,2.67,482,0,14
WN,TPA,IND,20:00,0,2.33,466,0,14
MQ,DFW,MGM,20:00,0,1.63,403,0,26
EV,IAH,CVG,20:00,0,2.22,248,0,5
MQ,DFW,TXK,21:00,0,0.8,300,1,25
WN,LAX,AUS,19:00,0,2.75,262,0,13
DL,SNA,ATL,12:00,0,4.08,160,0,15
US,PHX,SEA,08:00,0,3.15,102,0,9
WN,MSP,MCI,17:00,0,1.58,331,0,25
MQ,ORD,XNA,14:00,0,1.72,260,0,13
OO,DTW,ORD,15:00,0,1.45,440,0,20
MQ,ORD,DSM,09:00,0,1.3,425,0,26
EV,CSG,ATL,14:00,0,0.75,585,0,16
DL,LAX,MSP,13:00,0,3.65,220,0,21
UA,EWR,ORD,17:00,0,2.77,262,0,9
VX,LAS,SFO,20:00,0,1.58,456,0,29
AA,TUS,DFW,09:00,0,2.17,487,0,9
DL,ATL,PWM,20:00,0,2.4,346,0,23
DL,PIT,ATL,17:00,0,1.88,120,0,27
OO,PHX,GJT,19:00,0,1.47,594,0,15
AA,DFW,IAH,10:00,0,1.08,532,0,28
DL,LAX,JFK,16:00,0,5.27,229,0,27
US,BOS,PHX,06:00,0,6.15,379,0,28
US,PHX,HNL,11:00,0,6.95,100,0,26
DL,ATL,RIC,17:00,0,1.5,433,0,23
WN,EWR,DEN,12:00,0,4.5,477,0,21
OO,SFO,SMF,11:00,0,0.78,287,0,20
WN,PBI,BWI,16:00,0,2.33,322,0,21
EV,IAH,OKC,07:00,0,1.4,426,0,26
NK,MSY,DTW,11:00,0,2.5,126,0,9
DL,RSW,DTW,08:00,0,2.9,553,0,21
DL,DTW,MSP,07:00,0,2.23,247,0,22
DL,ATL,RSW,08:00,0,1.67,512,0,11
WN,LAX,SAT,14:00,0,2.67,420,0,27
AS,KTN,SIT,16:00,0,0.98,305,0,17
UA,ORD,MCO,14:00,0,2.72,196,0,11
DL,ATL,MSP,19:00,0,2.77,593,0,23
AA,DFW,EWR,11:00,0,3.12,364,0,10
AA,LAX,JFK,22:00,0,5.28,350,1,10
WN,BNA,SAT,20:00,0,2.58,527,0,12
AA,EWR,DFW,16:00,0,4.08,320,0,8
DL,JAX,ATL,10:00,0,1.28,417,0,22
EV,BNA,IAH,17:00,0,2.33,483,0,6
OO,DEN,AMA,15:00,0,1.2,464,0,22
OO,PHX,BFL,17:00,0,1.48,467,0,23
WN,CAK,LGA,16:00,0,1.5,471,0,29
DL,RIC,ATL,16:00,0,1.85,205,0,25
DL,PDX,MSP,00:00,0,3.23,493,1,21
AA,DFW,FLL,20:00,0,2.58,351,0,26
US,MCO,DCA,08:00,0,2.08,441,0,22
UA,ORD,IAH,05:00,0,2.9,383,1,8
AA,LAS,ORD,16:00,0,3.38,444,0,23
UA,CLE,EWR,13:00,0,1.77,179,0,13
US,CLT,MCI,11:00,0,2.62,384,0,11
B6,SAV,BOS,14:00,0,2.33,309,0,21
AA,JFK,MCO,07:00,0,3.08,102,0,10
AA,DFW,SEA,16:00,0,4.43,404,0,6
OO,OMA,MSP,09:00,0,1.35,208,0,20
EV,GRR,IAH,18:00,0,3.13,452,0,12
OO,RNO,SFO,11:00,0,1.22,235,0,20
EV,IAH,MEM,19:00,0,1.55,417,0,11
DL,ATL,SYR,20:00,0,2.2,527,0,15
DL,ATL,MCI,08:00,0,2.3,381,0,25
AA,MIA,PHX,14:00,0,5.25,331,0,16
AA,DFW,DEN,14:00,0,2.0,157,0,20
MQ,ORD,XNA,18:00,0,1.72,265,0,6
AA,DFW,MKE,20:00,0,2.28,175,0,10
EV,SAV,EWR,13:00,0,2.17,112,0,12
WN,SJC,SNA,10:00,0,1.25,549,0,19
EV,IAH,MEM,10:00,0,1.57,303,0,13
EV,DTW,ATW,12:00,0,1.5,178,0,8
F9,TPA,DEN,12:00,0,4.0,498,0,9
WN,SAT,ELP,06:00,0,1.58,361,0,24
OO,SJC,LAX,11:00,0,1.32,228,0,9
AA,IAD,DFW,13:00,0,3.47,343,0,29
EV,IAH,CLL,08:00,0,0.73,480,0,13
OO,MSP,MDW,16:00,0,1.7,441,0,17
EV,ELP,IAH,17:00,0,1.92,333,0,27
MQ,GRK,DFW,10:00,0,0.92,302,0,6
AS,SEA,LAS,16:00,0,2.28,490,0,23
DL,LGA,BOS,13:00,0,1.2,470,0,11
B6,JFK,IAD,17:00,0,1.32,292,0,14
EV,IAH,JAX,19:00,0,1.98,406,0,15
AA,DFW,BHM,20:00,0,1.52,365,0,24
DL,CRW,ATL,07:00,0,1.77,562,0,27
DL,RSW,ATL,18:00,0,1.9,244,0,12
OO,DEN,BUR,18:00,0,2.57,303,0,6
WN,PHL,DEN,08:00,0,4.5,216,0,24
WN,TUL,HOU,14:00,0,1.5,435,0,9
NK,ATL,FLL,07:00,0,1.8,360,0,26
B6,SJU,TPA,13:00,0,3.2,273,0,24
AA,LAS,DFW,09:00,0,2.67,470,0,9
MQ,DFW,BMI,20:00,0,1.9,238,0,13
US,PHL,PIT,16:00,0,1.32,199,0,19
OO,DEN,CPR,15:00,0,1.1,316,0,28
MQ,XNA,DFW,08:00,0,1.42,173,0,24
AS,OAK,SEA,13:00,0,1.88,381,0,25
DL,ATL,LGA,20:00,0,2.15,299,0,6
AA,ORD,MCO,10:00,0,2.6,391,0,23
OO,SLC,EUG,11:00,0,2.15,303,0,18
AA,DFW,MSP,10:00,0,2.33,357,0,27
UA,LAX,JFK,13:00,0,5.4,493,0,13
OO,ORD,MSP,06:00,0,1.63,141,0,10
MQ,CMH,ORD,10:00,0,1.48,308,0,28
DL,BOS,ATL,17:00,0,3.2,591,0,11
MQ,XNA,DFW,08:00,0,1.38,256,0,21
DL,BZN,MSP,13:00,0,2.27,589,0,16
OO,SLC,FAR,13:00,0,2.32,354,0,15
NK,MCO,ACY,21:00,0,2.05,319,1,15
OO,SLC,EUG,11:00,0,2.15,284,0,8
AA,CLT,DFW,17:00,0,2.97,448,0,22
AA,MIA,ORD,07:00,0,3.42,164,0,21
US,BOS,LGA,11:00,0,1.27,194,0,27
OO,GJT,PHX,12:00,0,1.55,598,0,17
DL,ATL,PIT,11:00,0,1.75,425,0,22
